YEAR,COUNTY,NCIC_AGENCY_CODE,MONTH,SUB_HOMICIDE,SUB_RAPE,SUB_ROBBERY,SUB_ASSAULT
2018,24,2404,4,0,0,0,0
2018,24,2404,5,0,0,0,0
2018,24,2404,6,0,0,0,0
2018,24,2404,7,0,0,0,1
2018,24,2404,8,0,0,0,0
2018,24,2404,9,0,0,0,0
2018,24,2404,10,0,0,0,0
2018,24,2404,11,0,0,0,0
2018,24,2404,12,0,0,0,0
2018,24,2405,1,0,0,0,0
2018,24,2405,2,0,0,0,1
2018,24,2405,3,0,0,0,0
2018,24,2405,4,0,0,0,1
2018,24,2405,5,0,0,0,0
2018,24,2405,6,0,0,0,0
2018,24,2405,7,0,0,0,0
2018,24,2405,8,0,0,0,1
2018,24,2405,9,0,0,0,0
2018,24,2405,10,0,0,0,0
2018,24,2405,11,0,0,0,0
2018,24,2405,12,0,0,0,0
2018,24,2406,1,0,0,0,1
2018,24,2406,2,0,0,1,0
2018,24,2406,3,0,0,0,0
2018,24,2406,4,0,0,1,0
2018,24,2406,5,0,0,0,0
2018,24,2406,6,0,0,1,1
2018,24,2406,7,0,0,3,2
2018,24,2406,8,0,0,2,1
2018,24,2406,9,0,0,0,2
2018,24,2406,10,0,0,3,0
2018,24,2406,11,0,0,1,1
2018,24,2406,12,0,0,0,1
2018,24,2408,1,0,0,0,0
2018,24,2408,2,0,0,0,0
2018,24,2408,3,0,0,0,0
2018,24,2408,4,0,0,0,0
2018,24,2408,5,0,0,0,0
2018,24,2408,6,0,0,0,0
2018,24,2408,7,0,0,0,0
2018,24,2408,8,0,0,0,0
2018,24,2408,9,0,0,0,0
2018,24,2408,10,0,0,0,0
2018,24,2408,11,0,0,0,0
2018,24,2408,12,0,0,0,0
2018,24,2410,1,0,0,0,0
2018,24,2410,2,0,0,0,0
2018,24,2410,3,0,0,0,0
2018,24,2410,4,0,0,0,0
2018,24,2410,5,0,0,0,0
2018,24,2410,6,0,0,0,0
2018,24,2410,7,0,0,0,0
2018,24,2410,8,0,0,0,0
2018,24,2410,9,0,0,0,0
2018,24,2410,10,0,0,0,0
2018,24,2410,11,0,0,0,0
2018,24,2410,12,0,0,0,0
2018,24,2412,1,0,0,0,0
2018,24,2412,2,0,0,0,0
2018,24,2412,3,0,0,0,0
2018,24,2412,4,0,0,0,0
2018,24,2412,5,0,0,0,0
2018,24,2412,6,0,0,0,0
2018,24,2412,7,0,0,0,0
2018,24,2412,8,0,0,0,0
2018,24,2412,9,0,0,0,0
2018,24,2412,10,0,0,0,0
2018,24,2412,11,0,0,0,0
2018,24,2412,12,0,0,0,0
2018,24,2499,1,0,0,0,0
2018,24,2499,2,0,0,0,0
2018,24,2499,3,0,0,0,0
2018,24,2499,4,0,0,0,0
2018,24,2499,5,0,0,0,0
2018,24,2499,6,0,0,0,0
2018,24,2499,7,0,0,0,0
2018,24,2499,8,0,0,0,0
2018,24,2499,9,0,0,0,0
2018,24,2499,10,0,0,0,0
2018,24,2499,11,0,0,0,0
2018,24,2499,12,0,0,0,0
2018,25,2500,5,0,0,0,1
2018,25,2501,1,0,0,0,0
2018,25,2501,2,0,0,0,0
2018,25,2501,3,0,0,0,0
2018,25,2501,4,0,0,0,1
2018,25,2501,5,0,0,0,1
2018,25,2501,6,0,0,0,0
2018,25,2501,7,0,0,0,0
2018,25,2501,8,0,0,0,0
2018,25,2501,9,0,0,0,1
2018,25,2501,10,0,0,0,0
2018,25,2501,11,0,0,0,0
2018,25,2501,12,0,0,1,1
2018,25,2502,1,0,0,0,0
2018,25,2502,2,0,0,0,0
2018,25,2502,3,0,0,0,0
2018,25,2502,4,0,0,0,0
2018,25,2502,5,0,0,0,0
2018,25,2502,6,0,0,0,0
2018,25,2502,7,0,0,0,0
2018,25,2502,8,0,0,0,0
2018,25,2502,9,0,0,0,0
2018,25,2502,10,0,0,0,0
2018,25,2502,11,0,0,0,0
2018,25,2502,12,0,0,0,0
2018,25,2599,1,0,0,0,0
2018,25,2599,2,0,0,0,0
2018,25,2599,3,0,0,0,0
2018,25,2599,4,0,0,0,0
2018,25,2599,5,0,0,0,0
2018,25,2599,6,0,0,0,0
2018,25,2599,7,0,0,0,0
2018,25,2599,8,0,0,0,0
2018,25,2599,9,0,0,0,0
2018,25,2599,10,0,0,0,0
2018,25,2599,11,0,0,0,0
2018,25,2599,12,0,0,0,0
2018,26,2600,1,0,0,0,0
2018,26,2600,2,0,0,0,0
2018,26,2600,3,0,0,0,0
2018,26,2600,4,0,0,0,0
2018,26,2600,5,0,0,0,0
2018,26,2600,6,0,0,0,0
2018,26,2600,8,0,0,0,0
2018,26,2600,9,0,0,0,0
2018,26,2600,10,0,0,0,0
2018,26,2600,11,0,0,0,0
2018,26,2600,12,0,0,0,0
2018,26,2601,1,0,0,0,0
2018,26,2601,2,0,0,0,0
2018,26,2601,3,0,0,0,0
2018,26,2601,4,0,0,0,0
2018,26,2601,5,0,0,0,0
2018,26,2601,6,0,0,0,0
2018,26,2601,8,0,0,0,0
2018,26,2601,9,0,0,0,0
2018,26,2601,10,0,0,0,0
2018,26,2601,11,0,0,0,0
2018,26,2601,12,0,0,0,0
2018,26,2699,1,0,0,0,0
2018,26,2699,2,0,0,0,0
2018,26,2699,3,0,0,0,0
2018,26,2699,4,0,0,0,0
2018,26,2699,5,0,0,0,0
2018,26,2699,6,0,0,0,0
2018,26,2699,7,0,0,0,0
2018,26,2699,8,0,0,0,0
2018,26,2699,9,0,0,0,0
2018,26,2699,10,0,0,0,0
2018,26,2699,11,0,0,0,0
2018,26,2699,12,0,0,0,0
2018,27,2700,1,0,0,0,0
2018,27,2700,2,0,0,0,0
2018,27,2700,3,0,0,0,1
2018,27,2700,4,0,0,0,0
2018,27,2700,5,0,0,0,0
2018,27,2700,6,0,0,0,0
2018,27,2700,7,0,0,0,0
2018,27,2700,8,0,0,1,0
2018,27,2700,9,0,1,0,0
2018,27,2700,10,0,0,0,0
2018,27,2700,11,0,0,0,1
2018,27,2700,12,0,0,0,0
2018,27,2701,1,0,0,0,1
2018,27,2701,2,0,0,0,0
2018,27,2701,3,0,0,0,0
2018,27,2701,4,0,0,0,0
2018,27,2701,5,0,0,0,0
2018,27,2701,6,0,0,0,0
2018,27,2701,7,0,0,0,0
2018,27,2701,8,0,0,0,0
2018,27,2701,9,0,0,0,0
2018,27,2701,10,0,0,0,0
2018,27,2701,11,0,0,0,0
2018,27,2701,12,0,0,0,0
2018,27,2702,1,0,0,0,0
2018,27,2702,2,0,0,0,0
2018,27,2702,3,0,0,0,1
2018,27,2702,4,0,0,0,0
2018,27,2702,5,0,0,0,0
2018,27,2702,6,0,0,0,0
2018,27,2702,8,0,0,0,0
2018,27,2702,9,0,0,0,0
2018,27,2702,10,0,0,0,0
2018,27,2702,11,0,0,0,0
2018,27,2702,12,0,0,0,0
2018,27,2703,1,0,0,0,0
2018,27,2703,2,0,0,0,0
2018,27,2703,3,0,0,0,0
2018,27,2703,4,0,0,0,0
2018,27,2703,5,0,0,0,0
2018,27,2703,6,0,0,0,0
2018,27,2703,7,0,0,0,0
2018,27,2703,8,0,0,0,0
2018,27,2703,9,0,0,0,0
2018,27,2703,10,0,0,0,0
2018,27,2703,11,0,0,0,0
2018,27,2703,12,0,0,0,0
2018,27,2704,1,0,0,0,0
2018,27,2704,2,0,0,0,0
2018,27,2704,3,0,0,0,0
2018,27,2704,4,0,0,0,0
2018,27,2704,5,0,0,0,0
2018,27,2704,6,0,0,0,0
2018,27,2704,7,0,0,0,0
2018,27,2704,8,0,0,0,0
2018,27,2704,9,0,0,0,0
2018,27,2704,10,0,0,0,0
2018,27,2704,11,0,0,0,0
2018,27,2704,12,0,0,0,0
2018,27,2705,1,0,0,0,0
2018,27,2705,2,0,0,0,0
2018,27,2705,3,0,0,0,0
2018,27,2705,4,0,0,0,0
2018,27,2705,5,0,0,0,0
2018,27,2705,6,0,0,0,0
2018,27,2705,7,0,0,0,0
2018,27,2705,8,0,0,0,0
2018,27,2705,9,0,0,0,0
2018,27,2705,10,0,0,0,0
2018,27,2705,11,0,0,0,0
2018,27,2705,12,0,0,0,0
2018,27,2706,1,0,0,0,0
2018,27,2706,2,0,0,0,0
2018,27,2706,3,0,0,0,0
2018,27,2706,4,0,0,0,0
2018,27,2706,5,0,0,0,0
2018,27,2706,6,0,0,0,0
2018,27,2706,7,0,0,0,0
2018,27,2706,8,0,0,0,0
2018,27,2706,9,0,0,0,0
2018,27,2706,10,0,0,0,0
2018,27,2706,11,0,0,0,0
2018,27,2706,12,0,0,0,0
2018,27,2707,1,0,0,0,0
2018,27,2707,2,0,0,0,0
2018,27,2707,3,0,0,0,0
2018,27,2707,4,0,0,0,0
2018,27,2707,5,0,0,0,0
2018,27,2707,6,0,0,0,0
2018,27,2707,7,0,0,0,0
2018,27,2707,8,0,0,0,0
2018,27,2707,9,0,0,0,0
2018,27,2707,10,0,0,0,0
2018,27,2707,11,0,0,0,0
2018,27,2707,12,0,0,0,0
2018,27,2708,1,0,0,3,3
2018,27,2708,2,0,0,3,0
2018,27,2708,3,0,0,1,3
2018,27,2708,4,0,0,1,2
2018,27,2708,5,0,0,1,4
2018,27,2708,6,0,0,0,3
2018,27,2708,7,1,0,0,2
2018,27,2708,8,0,0,2,3
2018,27,2708,9,0,0,1,2
2018,27,2708,10,0,0,1,2
2018,27,2708,11,0,0,4,2
2018,27,2708,12,0,0,2,3
2018,27,2709,1,0,0,0,0
2018,27,2709,2,0,0,0,0
2018,27,2709,3,0,0,0,0
2018,27,2709,4,0,0,0,0
2018,27,2709,5,0,0,0,0
2018,27,2709,6,0,0,0,0
2018,27,2709,7,0,0,0,0
2018,27,2709,8,0,0,0,0
2018,27,2709,9,0,0,0,0
2018,27,2709,10,0,0,0,0
2018,27,2709,11,0,0,0,0
2018,27,2709,12,0,0,0,0
2018,27,2710,1,0,0,0,2
2018,27,2710,2,0,0,0,0
2018,27,2710,3,0,0,0,0
2018,27,2710,4,0,0,0,0
2018,27,2710,5,0,0,0,0
2018,27,2710,6,0,0,0,0
2018,27,2710,7,0,0,0,1
2018,27,2710,8,0,0,0,0
2018,27,2710,9,0,0,0,0
2018,27,2710,10,0,0,0,0
2018,27,2710,11,0,0,0,0
2018,27,2710,12,0,0,0,0
2018,27,2711,1,0,0,0,0
2018,27,2711,2,0,0,0,0
2018,27,2711,3,0,0,0,0
2018,27,2711,4,0,0,0,0
2018,27,2711,5,0,0,0,0
2018,27,2711,6,0,0,0,0
2018,27,2711,7,0,0,0,0
2018,27,2711,8,0,0,0,0
2018,27,2711,9,0,0,0,0
2018,27,2711,10,0,0,0,0
2018,27,2711,11,0,0,0,0
2018,27,2711,12,0,0,0,0
2018,27,2712,1,0,0,0,0
2018,27,2712,2,0,0,0,0
2018,27,2712,3,0,0,0,0
2018,27,2712,4,0,0,0,0
2018,27,2712,5,0,0,0,0
2018,27,2712,6,0,0,0,0
2018,27,2712,7,0,0,0,0
2018,27,2712,8,0,0,0,0
2018,27,2712,9,0,0,0,0
2018,27,2712,10,0,0,0,0
2018,27,2712,11,0,0,0,0
2018,27,2712,12,0,0,0,0
2018,27,2714,1,0,0,0,0
2018,27,2714,2,0,0,0,0
2018,27,2714,3,0,0,0,0
2018,27,2714,4,0,0,0,0
2018,27,2714,5,0,0,0,0
2018,27,2714,6,0,0,0,0
2018,27,2714,7,0,0,0,0
2018,27,2714,8,0,0,0,0
2018,27,2714,9,0,0,0,0
2018,27,2714,10,0,0,0,0
2018,27,2714,11,0,0,0,0
2018,27,2714,12,0,0,0,0
2018,27,2715,1,0,0,0,0
2018,27,2715,2,0,0,0,0
2018,27,2715,3,0,0,0,0
2018,27,2715,4,0,0,0,0
2018,27,2715,5,0,0,0,0
2018,27,2715,6,0,0,0,0
2018,27,2715,7,0,0,0,0
2018,27,2715,8,0,0,0,0
2018,27,2715,9,0,0,0,0
2018,27,2715,10,0,0,0,0
2018,27,2715,11,0,0,0,0
2018,27,2715,12,0,0,0,0
2018,27,2717,1,0,0,0,0
2018,27,2717,2,0,0,0,0
2018,27,2717,3,0,0,0,0
2018,27,2717,4,0,0,0,0
2018,27,2717,5,0,0,0,0
2018,27,2717,6,0,0,0,0
2018,27,2717,7,0,0,0,0
2018,27,2717,8,0,0,0,0
2018,27,2717,9,0,0,0,0
2018,27,2717,10,0,0,0,0
2018,27,2717,11,0,0,0,0
2018,27,2717,12,0,0,0,0
2018,27,2719,1,0,0,0,0
2018,27,2719,2,0,0,0,0
2018,27,2719,3,0,0,0,0
2018,27,2719,4,0,0,0,0
2018,27,2719,5,0,0,0,0
2018,27,2719,6,0,0,0,0
2018,27,2719,7,0,0,0,0
2018,27,2719,8,0,0,0,0
2018,27,2719,9,0,0,0,0
2018,27,2719,10,0,0,0,0
2018,27,2719,11,0,0,0,0
2018,27,2719,12,0,0,0,0
2018,27,2799,1,0,0,0,0
2018,27,2799,2,0,0,0,0
2018,27,2799,3,0,0,0,0
2018,27,2799,4,0,0,0,0
2018,27,2799,5,0,0,0,0
2018,27,2799,6,0,0,0,0
2018,27,2799,7,0,0,0,0
2018,27,2799,8,0,0,0,0
2018,27,2799,9,0,0,0,0
2018,27,2799,10,0,0,0,0
2018,27,2799,11,0,0,0,0
2018,27,2799,12,0,0,0,0
2018,28,2800,1,0,0,0,2
2018,28,2800,2,0,0,0,0
2018,28,2800,3,0,0,0,0
2018,28,2800,4,0,0,0,1
2018,28,2800,5,0,0,0,0
2018,28,2800,6,1,0,0,1
2018,28,2800,7,0,0,0,0
2018,28,2800,8,0,0,0,0
2018,28,2800,9,0,0,0,0
2018,28,2800,10,0,0,0,0
2018,28,2800,11,0,0,0,1
2018,28,2800,12,0,0,0,1
2018,28,2801,1,0,0,0,0
2018,28,2801,2,0,0,0,0
2018,28,2801,3,0,0,0,0
2018,28,2801,4,0,0,0,0
2018,28,2801,5,0,0,0,0
2018,28,2801,6,0,0,0,0
2018,28,2801,7,0,0,0,0
2018,28,2801,8,0,0,0,0
2018,28,2801,9,0,0,0,0
2018,28,2801,10,0,0,0,0
2018,28,2801,11,0,0,0,0
2018,28,2801,12,0,0,0,0
2018,28,2802,1,0,0,0,1
2018,28,2802,2,0,0,0,1
2018,28,2802,3,0,0,0,1
2018,28,2802,4,0,0,0,2
2018,28,2802,5,0,0,0,5
2018,28,2802,6,0,0,0,3
2018,28,2802,7,0,1,0,1
2018,28,2802,8,0,0,0,0
2018,28,2802,9,0,0,0,1
2018,28,2802,10,0,0,0,2
2018,28,2802,11,0,0,2,0
2018,28,2802,12,0,0,0,2
2018,28,2803,1,0,0,0,0
2018,28,2803,2,0,0,0,0
2018,28,2803,3,0,0,0,0
2018,28,2803,4,0,0,0,0
2018,28,2803,5,0,0,0,0
2018,28,2803,6,0,0,0,0
2018,28,2803,7,0,0,0,0
2018,28,2803,8,0,0,0,0
2018,28,2803,9,0,0,0,0
2018,28,2803,10,0,0,0,0
2018,28,2803,11,0,0,0,0
2018,28,2803,12,0,0,0,0
2018,28,2806,1,0,0,0,0
2018,28,2806,2,0,0,0,0
2018,28,2806,3,0,0,0,0
2018,28,2806,4,0,0,0,0
2018,28,2806,5,0,0,0,0
2018,28,2806,6,0,0,0,0
2018,28,2806,7,0,0,0,0
2018,28,2806,8,0,0,0,0
2018,28,2806,9,0,0,0,0
2018,28,2806,10,0,0,0,0
2018,28,2806,11,0,0,0,0
2018,28,2806,12,0,0,0,0
2018,28,2808,1,0,0,0,3
2018,28,2808,2,0,0,0,2
2018,28,2808,3,0,0,0,2
2018,28,2808,4,0,0,0,5
2018,28,2808,5,0,0,0,2
2018,28,2808,6,0,0,0,5
2018,28,2808,7,0,0,0,2
2018,28,2808,8,0,0,0,3
2018,28,2808,9,0,0,0,3
2018,28,2808,10,0,0,0,5
2018,28,2808,11,0,0,0,0
2018,28,2808,12,0,0,0,2
2018,28,2809,1,0,0,0,0
2018,28,2809,2,0,0,0,0
2018,28,2809,3,0,0,0,0
2018,28,2809,4,0,0,0,0
2018,28,2809,5,0,0,0,0
2018,28,2809,6,0,0,0,0
2018,28,2809,7,0,0,0,1
2018,28,2809,8,0,0,0,0
2018,28,2809,9,0,0,0,0
2018,28,2809,10,0,0,0,0
2018,28,2809,11,0,0,0,1
2018,28,2809,12,0,0,0,0
2018,28,2810,1,0,0,0,0
2018,28,2810,2,0,0,0,0
2018,28,2810,3,0,0,0,0
2018,28,2810,4,0,0,0,0
2018,28,2810,5,0,0,0,0
2018,28,2810,6,0,0,0,0
2018,28,2810,7,0,0,0,0
2018,28,2810,8,0,0,0,0
2018,28,2810,9,0,0,0,0
2018,28,2810,10,0,0,0,0
2018,28,2810,11,0,0,0,0
2018,28,2810,12,0,0,0,0
2018,28,2899,1,0,0,0,0
2018,28,2899,2,0,0,0,0
2018,28,2899,3,0,0,0,0
2018,28,2899,4,0,0,0,0
2018,28,2899,5,0,0,0,0
2018,28,2899,6,0,0,0,0
2018,28,2899,7,0,0,0,0
2018,28,2899,8,0,0,0,0
2018,28,2899,9,0,0,0,0
2018,28,2899,10,0,0,0,0
2018,28,2899,11,0,0,0,0
2018,28,2899,12,0,0,0,0
2018,29,2900,1,0,0,0,1
2018,29,2900,2,1,0,0,0
2018,29,2900,3,0,0,0,0
2018,29,2900,4,0,0,0,1
2018,29,2900,5,1,0,0,1
2018,29,2900,6,0,0,0,0
2018,29,2900,7,0,0,0,0
2018,29,2900,8,0,0,0,1
2018,29,2900,9,0,0,0,4
2018,29,2900,10,0,0,0,1
2018,29,2900,11,0,0,0,0
2018,29,2900,12,0,0,0,0
2018,29,2901,1,0,0,0,0
2018,29,2901,2,0,0,0,0
2018,29,2901,3,0,0,0,0
2018,29,2901,4,0,0,0,1
2018,29,2901,5,0,0,0,0
2018,29,2901,6,0,0,0,0
2018,29,2901,7,0,0,0,0
2018,29,2901,8,0,0,0,0
2018,29,2901,9,0,0,0,0
2018,29,2901,10,0,0,0,0
2018,29,2901,11,0,0,0,0
2018,29,2901,12,0,0,0,0
2018,29,2902,1,0,0,0,0
2018,29,2902,2,0,0,0,0
2018,29,2902,3,0,0,0,0
2018,29,2902,4,0,0,0,0
2018,29,2902,5,0,0,0,0
2018,29,2902,6,0,0,0,0
2018,29,2902,7,0,0,0,0
2018,29,2902,8,0,0,0,0
2018,29,2902,9,0,0,0,0
2018,29,2902,10,0,0,0,0
2018,29,2902,11,0,0,0,0
2018,29,2902,12,0,0,0,1
2018,29,2903,1,0,0,0,0
2018,29,2903,2,0,0,0,0
2018,29,2903,3,0,0,0,0
2018,29,2903,4,0,0,0,0
2018,29,2903,5,0,0,0,0
2018,29,2903,6,0,0,0,0
2018,29,2903,7,0,0,0,0
2018,29,2903,8,0,0,0,0
2018,29,2903,9,0,0,0,0
2018,29,2903,10,0,0,0,0
2018,29,2903,11,0,0,0,0
2018,29,2903,12,0,0,0,0
2018,29,2908,1,0,0,0,0
2018,29,2908,2,0,0,0,0
2018,29,2908,3,0,0,0,0
2018,29,2908,4,0,0,0,0
2018,29,2908,5,0,0,0,0
2018,29,2908,6,0,0,0,0
2018,29,2908,7,0,0,0,0
2018,29,2908,8,0,0,0,0
2018,29,2908,9,0,0,0,0
2018,29,2908,10,0,0,0,0
2018,29,2908,11,0,0,0,0
2018,29,2908,12,0,0,0,0
2018,29,2999,1,0,0,0,0
2018,29,2999,2,0,0,0,0
2018,29,2999,3,0,0,0,0
2018,29,2999,4,0,0,0,0
2018,29,2999,5,0,0,0,0
2018,29,2999,6,0,0,0,0
2018,29,2999,7,0,0,0,0
2018,29,2999,8,0,0,0,0
2018,29,2999,9,0,0,0,0
2018,29,2999,10,0,0,0,0
2018,29,2999,11,0,0,0,0
2018,29,2999,12,0,0,0,0
2018,30,3000,1,0,0,0,3
2018,30,3000,2,0,0,1,1
2018,30,3000,3,0,0,0,1
2018,30,3000,4,0,0,0,1
2018,30,3000,5,0,0,0,0
2018,30,3000,6,0,0,0,3
2018,30,3000,7,0,0,0,1
2018,30,3000,8,0,0,0,0
2018,30,3000,9,0,0,0,1
2018,30,3000,10,0,0,0,1
2018,30,3000,11,0,0,1,0
2018,30,3000,12,0,0,0,1
2018,30,3001,1,0,0,3,1
2018,30,3001,2,0,0,3,1
2018,30,3001,3,0,1,4,3
2018,30,3001,4,0,0,8,5
2018,30,3001,5,0,0,3,3
2018,30,3001,6,0,0,8,1
2018,30,3001,7,0,2,2,0
2018,30,3001,8,0,0,5,3
2018,30,3001,9,0,0,4,4
2018,30,3001,10,0,0,3,3
2018,30,3001,11,1,0,4,5
2018,30,3001,12,0,0,5,1
2018,30,3002,1,0,0,0,1
2018,30,3002,2,0,0,1,0
2018,30,3002,3,0,0,0,0
2018,30,3002,4,0,0,1,1
2018,30,3002,5,0,0,0,0
2018,30,3002,6,0,0,0,1
2018,30,3002,7,0,0,0,0
2018,30,3002,8,0,0,0,2
2018,30,3002,9,0,0,1,0
2018,30,3002,10,0,0,0,0
2018,30,3002,11,0,0,1,0
2018,30,3002,12,0,0,0,0
2018,30,3003,1,0,0,0,1
2018,30,3003,2,0,0,0,1
2018,30,3003,3,0,0,0,3
2018,30,3003,4,0,0,0,0
2018,30,3003,5,0,0,0,0
2018,30,3003,6,0,0,1,2
2018,30,3003,7,0,0,0,0
2018,30,3003,8,0,0,0,1
2018,30,3003,9,0,0,0,0
2018,30,3003,10,0,0,1,0
2018,30,3003,11,0,0,0,1
2018,30,3003,12,0,0,0,0
2018,30,3004,1,0,0,0,1
2018,30,3004,2,0,0,0,1
2018,30,3004,3,0,0,0,0
2018,30,3004,4,0,0,0,1
2018,30,3004,5,0,0,0,0
2018,30,3004,6,0,0,0,1
2018,30,3004,7,0,0,0,2
2018,30,3004,8,0,0,0,1
2018,30,3004,9,0,0,1,0
2018,30,3004,10,0,0,1,1
2018,30,3004,11,0,1,2,2
2018,30,3004,12,0,0,5,0
2018,30,3005,1,0,0,2,0
2018,30,3005,2,0,0,1,0
2018,30,3005,3,0,0,0,0
2018,30,3005,4,0,0,0,0
2018,30,3005,5,0,0,0,0
2018,30,3005,6,0,0,0,0
2018,30,3005,7,0,0,0,0
2018,30,3005,8,0,0,0,0
2018,30,3005,9,0,0,0,0
2018,30,3005,10,0,1,0,0
2018,30,3005,11,0,0,0,0
2018,30,3005,12,0,0,0,0
2018,30,3006,1,0,0,0,0
2018,30,3006,2,0,0,0,0
2018,30,3006,3,0,0,0,0
2018,30,3006,4,0,0,0,0
2018,30,3006,5,0,0,0,0
2018,30,3006,6,0,0,0,0
2018,30,3006,7,0,0,0,1
2018,30,3006,8,0,0,1,0
2018,30,3006,9,0,0,1,0
2018,30,3006,10,0,0,0,0
2018,30,3006,11,0,0,0,0
2018,30,3006,12,0,0,0,0
2018,30,3007,1,0,0,1,0
2018,30,3007,2,0,0,0,0
2018,30,3007,3,0,0,2,0
2018,30,3007,4,0,0,0,0
2018,30,3007,5,0,0,0,0
2018,30,3007,6,0,0,0,1
2018,30,3007,7,0,0,0,1
2018,30,3007,8,0,0,0,0
2018,30,3007,9,0,0,1,0
2018,30,3007,10,0,0,0,0
2018,30,3007,11,0,0,1,0
2018,30,3007,12,0,0,0,0
2018,30,3008,1,0,0,1,1
2018,30,3008,2,0,0,0,0
2018,30,3008,3,0,0,1,1
2018,30,3008,4,0,0,1,0
2018,30,3008,5,0,0,2,0
2018,30,3008,6,0,1,1,1
2018,30,3008,7,0,0,0,0
2018,30,3008,8,0,0,0,2
2018,30,3008,9,0,0,0,1
2018,30,3008,10,0,0,1,0
2018,30,3008,11,1,0,0,1
2018,30,3008,12,0,0,0,0
2018,30,3009,1,0,1,3,4
2018,30,3009,2,0,0,0,0
2018,30,3009,3,0,0,3,1
2018,30,3009,4,0,0,1,1
2018,30,3009,5,1,1,2,3
2018,30,3009,6,0,0,6,1
2018,30,3009,7,0,0,4,3
2018,30,3009,8,0,0,5,0
2018,30,3009,9,0,0,5,1
2018,30,3009,10,0,0,1,1
2018,30,3009,11,0,0,3,1
2018,30,3009,12,0,0,1,0
2018,30,3010,1,0,0,0,1
2018,30,3010,2,0,0,3,1
2018,30,3010,3,0,0,0,1
2018,30,3010,4,0,0,0,0
2018,30,3010,5,0,0,1,3
2018,30,3010,6,0,1,0,3
2018,30,3010,7,0,0,1,0
2018,30,3010,8,0,0,1,2
2018,30,3010,9,1,0,1,1
2018,30,3010,10,0,0,0,3
2018,30,3010,11,0,0,1,2
2018,30,3010,12,0,0,1,0
2018,30,3011,1,0,0,0,0
2018,30,3011,2,0,0,0,0
2018,30,3011,3,0,0,0,0
2018,30,3011,4,0,0,0,0
2018,30,3011,5,0,0,0,0
2018,30,3011,6,0,0,1,0
2018,30,3011,7,0,0,0,0
2018,30,3011,8,0,0,0,1
2018,30,3011,9,0,0,0,0
2018,30,3011,10,0,0,0,0
2018,30,3011,11,0,0,0,0
2018,30,3011,12,0,0,0,2
2018,30,3012,1,0,0,0,0
2018,30,3012,2,0,0,0,0
2018,30,3012,3,0,0,0,0
2018,30,3012,4,0,0,0,0
2018,30,3012,5,0,0,0,0
2018,30,3012,6,0,0,0,0
2018,30,3012,7,0,0,0,2
2018,30,3012,8,0,0,0,0
2018,30,3012,9,0,0,1,0
2018,30,3012,10,0,0,1,0
2018,30,3012,11,0,0,1,0
2018,30,3012,12,0,0,0,0
2018,30,3013,1,0,0,0,0
2018,30,3013,2,0,0,0,0
2018,30,3013,3,0,0,0,0
2018,30,3013,4,0,0,0,0
2018,30,3013,5,0,0,0,0
2018,30,3013,6,0,0,0,0
2018,30,3013,7,0,0,0,0
2018,30,3013,8,0,0,0,0
2018,30,3013,9,0,0,0,0
2018,30,3013,10,0,0,0,0
2018,30,3013,11,0,0,0,0
2018,30,3013,12,0,0,0,0
2018,30,3014,1,0,0,0,1
2018,30,3014,2,0,0,1,0
2018,30,3014,3,0,0,0,0
2018,30,3014,4,0,0,0,1
2018,30,3014,5,0,0,0,0
2018,30,3014,6,0,1,1,0
2018,30,3014,7,0,0,0,1
2018,30,3014,8,0,0,0,1
2018,30,3014,9,0,0,0,0
2018,30,3014,10,1,0,0,0
2018,30,3014,11,0,0,0,0
2018,30,3014,12,0,1,0,0
2018,30,3015,1,0,0,0,0
2018,30,3015,2,0,0,0,0
2018,30,3015,3,0,0,2,1
2018,30,3015,4,0,0,1,0
2018,30,3015,5,0,0,0,0
2018,30,3015,6,0,0,0,1
2018,30,3015,7,0,0,3,0
2018,30,3015,8,0,0,0,1
2018,30,3015,9,0,0,2,1
2018,30,3015,10,0,0,0,2
2018,30,3015,11,0,0,0,1
2018,30,3015,12,0,0,0,0
2018,30,3016,1,0,0,0,0
2018,30,3016,2,0,0,0,0
2018,30,3016,3,0,0,0,0
2018,30,3016,4,0,0,0,0
2018,30,3016,5,0,0,0,0
2018,30,3016,6,0,0,0,1
2018,30,3016,7,0,0,0,2
2018,30,3016,8,0,0,0,0
2018,30,3016,9,0,0,0,2
2018,30,3016,10,0,0,0,2
2018,30,3016,11,0,0,0,0
2018,30,3016,12,0,0,0,1
2018,30,3017,1,0,0,2,1
2018,30,3017,2,0,0,0,3
2018,30,3017,3,0,0,1,0
2018,30,3017,4,0,0,0,1
2018,30,3017,6,0,0,0,1
2018,30,3017,7,0,0,0,2
2018,30,3017,8,0,0,0,1
2018,30,3017,9,0,0,0,1
2018,30,3017,10,0,0,0,0
2018,30,3017,11,0,0,0,2
2018,30,3017,12,0,0,0,1
2018,30,3018,1,0,0,0,1
2018,30,3018,2,0,0,0,1
2018,30,3018,3,0,0,0,0
2018,30,3018,4,0,0,0,1
2018,30,3018,6,0,0,0,0
2018,30,3018,7,0,0,0,1
2018,30,3018,8,0,0,0,0
2018,30,3018,9,0,0,0,0
2018,30,3018,10,0,0,0,0
2018,30,3018,11,0,0,0,3
2018,30,3018,12,0,0,0,0
